ARG	sampleID	DepthPG	drug_type	res_mechanism	sampleType
dfrA20	SRR5535883	0.00297761194029851	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrA22	SRR5535883	0.450164179104478	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrA3	SRR5535883	8.33933582089552	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrB2	SRR5535883	0.303865671641791	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrD	SRR5535883	0.106007462686567	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrE	SRR5535883	0.0156417910447761	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrF	SRR5535883	0.905313432835821	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrK	SRR5535883	0.183619402985075	diaminopyrimidine	antibiotic target alteration	freshwater sediments
EdeQ	SRR5535883	1.23370895522388	polyamine:peptide	antibiotic inactivation	freshwater sediments
efmA	SRR5535883	0.00574626865671642	multidrug	antibiotic efflux	freshwater sediments
efrA	SRR5535883	0.514828358208955	multidrug	antibiotic efflux	freshwater sediments
efrB	SRR5535883	0.081134328358209	multidrug	antibiotic efflux	freshwater sediments
emrA	SRR5535883	0.177410447761194	multidrug	antibiotic efflux	freshwater sediments
emrB	SRR5535883	0.015410447761194	multidrug	antibiotic efflux	freshwater sediments
EmrB-QacA_family_major_facilitator_transporter	SRR5535883	0.194716417910448	multidrug	antibiotic efflux	freshwater sediments
emrE	SRR5535883	0.843902985074627	multidrug	antibiotic efflux	freshwater sediments
eptA	SRR5535883	0.0942686567164179	peptide	antibiotic target alteration	freshwater sediments
erm(35)	SRR5535883	0.00403731343283582	MLS	antibiotic target alteration	freshwater sediments
erm(41)	SRR5535883	0.273694029850746	MLS	antibiotic target alteration	freshwater sediments
Erm(47)	SRR5535883	0.00483582089552239	MLS	antibiotic target alteration	freshwater sediments
erm(TR)	SRR5535883	0.00194029850746269	MLS	antibiotic target alteration	freshwater sediments
ermF	SRR5535883	0.461783582089552	MLS	antibiotic target alteration	freshwater sediments
ermG	SRR5535883	0.36415671641791	MLS	antibiotic target alteration	freshwater sediments
ermH	SRR5535883	0.00364925373134328	MLS	antibiotic target alteration	freshwater sediments
ermX	SRR5535883	0.00938805970149254	MLS	antibiotic target alteration	freshwater sediments
farA	SRR5535883	0.00176119402985075	antibacterial_free_fatty_acids	antibiotic efflux	freshwater sediments
farB	SRR5535883	0.305791044776119	antibacterial_free_fatty_acids	antibiotic efflux	freshwater sediments
floR	SRR5535883	0.896522388059702	phenicol	antibiotic efflux	freshwater sediments
fosX	SRR5535883	0.122149253731343	fosfomycin	antibiotic inactivation	freshwater sediments
hp1181	SRR5535883	0.0221567164179104	multidrug	antibiotic efflux	freshwater sediments
JOHN-1	SRR5535883	0.201111940298507	beta-lactam	antibiotic inactivation	freshwater sediments
kasugamycin_resistance_protein_ksgA	SRR5535883	10.4043208955224	aminoglycoside	antibiotic target alteration	freshwater sediments
LlmA_23S_ribosomal_RNA_methyltransferase	SRR5535883	0.443328358208955	MLS	antibiotic target alteration	freshwater sediments
lmrA	SRR5535883	0.00111940298507463	MLS	multiple mechanisms	freshwater sediments
lmrB	SRR5535883	0.00125373134328358	MLS	antibiotic efflux	freshwater sediments
lmrP	SRR5535883	0.00126119402985075	MLS	antibiotic efflux	freshwater sediments
lnuE	SRR5535883	0.00202985074626866	MLS	antibiotic inactivation	freshwater sediments
LpeB	SRR5535883	1.59000746268657	MLS	antibiotic efflux	freshwater sediments
LRA-1	SRR5535883	0.0967686567164179	beta-lactam	antibiotic inactivation	freshwater sediments
LRA-5	SRR5535883	0.00714925373134328	beta-lactam	antibiotic inactivation	freshwater sediments
lrfA	SRR5535883	0.0137686567164179	fluoroquinolone	antibiotic efflux	freshwater sediments
lsa	SRR5535883	0.000992537313432836	MLS	antibiotic target alteration	freshwater sediments
macA	SRR5535883	2.2120223880597	MLS	antibiotic efflux	freshwater sediments
macB	SRR5535883	0.0407014925373134	MLS	antibiotic efflux	freshwater sediments
major_facilitator_superfamily_transporter	SRR5535883	0.17144776119403	multidrug	antibiotic efflux	freshwater sediments
MCR-1	SRR5535883	0.000746268656716418	peptide	antibiotic target alteration	freshwater sediments
MCR-2	SRR5535883	0.56444776119403	peptide	antibiotic target alteration	freshwater sediments
MCR-3	SRR5535883	0.122917910447761	peptide	antibiotic target alteration	freshwater sediments
MCR-4	SRR5535883	0.00450746268656716	peptide	antibiotic target alteration	freshwater sediments
MCR-5	SRR5535883	1.12967164179104	peptide	antibiotic target alteration	freshwater sediments
mdfA	SRR5535883	0.00283582089552239	multidrug	antibiotic efflux	freshwater sediments
mdsB	SRR5535883	0.00276119402985075	multidrug	antibiotic efflux	freshwater sediments
mdtA	SRR5535883	0.387022388059702	multidrug	antibiotic efflux	freshwater sediments
mdtC	SRR5535883	0.0794328358208955	multidrug	antibiotic efflux	freshwater sediments
mdtD	SRR5535883	0.0061044776119403	multidrug	antibiotic efflux	freshwater sediments
mdtG	SRR5535883	0.000917910447761194	multidrug	antibiotic efflux	freshwater sediments
mdtK	SRR5535883	3.66041044776119	multidrug	antibiotic efflux	freshwater sediments
mdtN	SRR5535883	0.269962686567164	multidrug	antibiotic efflux	freshwater sediments
mefA	SRR5535883	0.00533582089552239	MLS	antibiotic target alteration	freshwater sediments
mepA	SRR5535883	0.490097014925373	multidrug	antibiotic efflux	freshwater sediments
metallo-beta-lactamase	SRR5535883	0.659888059701492	beta-lactam	antibiotic inactivation	freshwater sediments
mexA	SRR5535883	0.918828358208955	multidrug	antibiotic efflux	freshwater sediments
mexB	SRR5535883	0.00238805970149254	multidrug	antibiotic efflux	freshwater sediments
mexC	SRR5535883	0.117335820895522	multidrug	antibiotic efflux	freshwater sediments
mexD	SRR5535883	0.0122985074626866	multidrug	antibiotic efflux	freshwater sediments
mexE	SRR5535883	1.13808955223881	multidrug	antibiotic efflux	freshwater sediments
mexF	SRR5535883	1.58769402985075	multidrug	antibiotic efflux	freshwater sediments
mexH	SRR5535883	1.37726865671642	multidrug	antibiotic efflux	freshwater sediments
mexM	SRR5535883	0.000895522388059702	multidrug	antibiotic efflux	freshwater sediments
MexV	SRR5535883	3.74969402985075	multidrug	antibiotic efflux	freshwater sediments
mexW	SRR5535883	0.864022388059701	multidrug	antibiotic efflux	freshwater sediments
mexX	SRR5535883	0.726231343283582	multidrug	antibiotic efflux	freshwater sediments
mfpA	SRR5535883	0.127141791044776	fluoroquinolone	antibiotic target alteration	freshwater sediments
mgtA	SRR5535883	0.00107462686567164	MLS	antibiotic inactivation	freshwater sediments
mphB	SRR5535883	0.0177089552238806	MLS	antibiotic inactivation	freshwater sediments
mphE	SRR5535883	0.00134328358208955	MLS	antibiotic inactivation	freshwater sediments
msrA	SRR5535883	0.00917910447761194	MLS	antibiotic target alteration	freshwater sediments
msrC	SRR5535883	0.00126119402985075	MLS	antibiotic target alteration	freshwater sediments
mtrC	SRR5535883	0.038455223880597	multidrug	antibiotic efflux	freshwater sediments
mtrD	SRR5535883	0.0192910447761194	multidrug	antibiotic efflux	freshwater sediments
multidrug_ABC_transporter	SRR5535883	29.286947761194	multidrug	antibiotic efflux	freshwater sediments
MuxA	SRR5535883	0.00537313432835821	multidrug	antibiotic efflux	freshwater sediments
MuxB	SRR5535883	0.0755298507462687	multidrug	antibiotic efflux	freshwater sediments
MuxC	SRR5535883	0.0376417910447761	multidrug	antibiotic efflux	freshwater sediments
oleB	SRR5535883	0.264111940298507	MLS	antibiotic target alteration	freshwater sediments
opcM	SRR5535883	0.785082089552239	multidrug	antibiotic efflux	freshwater sediments
OpmB	SRR5535883	0.0724477611940298	multidrug	antibiotic efflux	freshwater sediments
oprM	SRR5535883	2.92664925373134	multidrug	antibiotic efflux	freshwater sediments
oprN	SRR5535883	1.76741791044776	multidrug	antibiotic efflux	freshwater sediments
oqxA	SRR5535883	2.57990298507463	multidrug	antibiotic efflux	freshwater sediments
oqxB	SRR5535883	1.6510671641791	multidrug	antibiotic efflux	freshwater sediments
otr(B)	SRR5535883	0.00432835820895522	tetracycline	antibiotic efflux	freshwater sediments
otrC	SRR5535883	0.212067164179104	tetracycline	antibiotic efflux	freshwater sediments
OXA-129	SRR5535883	0.536858208955224	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-133	SRR5535883	0.0637835820895522	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-162	SRR5535883	0.0254179104477612	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-181	SRR5535883	0.0175820895522388	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-198	SRR5535883	0.138305970149254	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-204	SRR5535883	0.076455223880597	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-209	SRR5535883	0.36544776119403	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-347	SRR5535883	0.0796940298507463	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-436	SRR5535883	0.0178731343283582	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-46	SRR5535883	0.00117910447761194	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-5	SRR5535883	0.26515671641791	beta-lactam	antibiotic inactivation	freshwater sediments
OXA-54	SRR5535883	0.0180223880597015	beta-lactam	antibiotic inactivation	freshwater sediments
patA	SRR5535883	2.49176119402985	fluoroquinolone	antibiotic efflux	freshwater sediments
PBP-1A	SRR5535883	0.113417910447761	beta-lactam	antibiotic target alteration	freshwater sediments
PBP-1B	SRR5535883	0.763082089552239	beta-lactam	antibiotic target alteration	freshwater sediments
penA	SRR5535883	18.2971194029851	beta-lactam	antibiotic target alteration	freshwater sediments
PmrF	SRR5535883	0.976037313432836	peptide	antibiotic target alteration	freshwater sediments
poxtA	SRR5535883	0.00459701492537313	multidrug	antibiotic target alteration	freshwater sediments
Pseudomonas_aeruginosa_emrE	SRR5535883	0.334985074626866	aminoglycoside	antibiotic efflux	freshwater sediments
puromycin_resistance_protein	SRR5535883	0.156141791044776	nucleoside	unknown	freshwater sediments
qacG	SRR5535883	0.997298507462687	multidrug	antibiotic efflux	freshwater sediments
QepA2	SRR5535883	0.00516417910447761	fluoroquinolone	antibiotic efflux	freshwater sediments
QnrB55	SRR5535883	0.013089552238806	fluoroquinolone	antibiotic target alteration	freshwater sediments
QnrB65	SRR5535883	0.172425373134328	fluoroquinolone	antibiotic target alteration	freshwater sediments
QnrB68	SRR5535883	0.0292238805970149	fluoroquinolone	antibiotic target alteration	freshwater sediments
rifampin_monooxygenase	SRR5535883	0.0256044776119403	rifamycin	antibiotic inactivation	freshwater sediments
RlmA(II)	SRR5535883	0.0167238805970149	MLS	antibiotic target alteration	freshwater sediments
rosA	SRR5535883	0.511925373134328	fosmidomycin	antibiotic efflux	freshwater sediments
rosB	SRR5535883	0.444067164179104	fosmidomycin	antibiotic efflux	freshwater sediments
rphA	SRR5535883	0.00290298507462687	rifamycin	antibiotic inactivation	freshwater sediments
rpoB2	SRR5535883	7.949	multidrug	multiple mechanisms	freshwater sediments
rpsD_(ramA_or_sud2)	SRR5535883	0.572082089552239	unclassified	multiple mechanisms	freshwater sediments
SAT-3	SRR5535883	0.0027910447761194	nucleoside	antibiotic inactivation	freshwater sediments
SAT-4	SRR5535883	0.612082089552239	nucleoside	antibiotic inactivation	freshwater sediments
SFH-1	SRR5535883	0.341694029850746	beta-lactam	antibiotic inactivation	freshwater sediments
sgm	SRR5535883	0.00141791044776119	aminoglycoside	antibiotic target alteration	freshwater sediments
smeD	SRR5535883	0.282985074626866	multidrug	antibiotic efflux	freshwater sediments
smeE	SRR5535883	0.0157164179104478	multidrug	antibiotic efflux	freshwater sediments
smeF	SRR5535883	0.00535074626865672	multidrug	antibiotic efflux	freshwater sediments
srmB	SRR5535883	0.911850746268657	MLS	antibiotic target alteration	freshwater sediments
Staphylococcus_mupA_conferring_resistance_to_mupirocin	SRR5535883	2.3769328358209	mupirocin	antibiotic target alteration	freshwater sediments
sul2	SRR5535883	0.424059701492537	sulfonamide	antibiotic target alteration	freshwater sediments
sul3	SRR5535883	0.548410447761194	sulfonamide	antibiotic target alteration	freshwater sediments
sul4	SRR5535883	8.18302985074627	sulfonamide	antibiotic target alteration	freshwater sediments
TaeA	SRR5535883	0.429186567164179	pleuromutilin	antibiotic efflux	freshwater sediments
tap	SRR5535883	0.0306417910447761	tetracycline	antibiotic efflux	freshwater sediments
TEM-1	SRR5535883	0.0173358208955224	beta-lactam	antibiotic inactivation	freshwater sediments
tet(42)	SRR5535883	0.0185671641791045	tetracycline	antibiotic efflux	freshwater sediments
tet34	SRR5535883	1.9034328358209	tetracycline	multiple mechanisms	freshwater sediments
tet35	SRR5535883	0.123291044776119	tetracycline	antibiotic efflux	freshwater sediments
tet41	SRR5535883	1.54068656716418	tetracycline	antibiotic efflux	freshwater sediments
tetA	SRR5535883	4.44019402985075	tetracycline	antibiotic efflux	freshwater sediments
tetA(46)	SRR5535883	0.00426119402985075	tetracycline	antibiotic efflux	freshwater sediments
tetA(48)	SRR5535883	18.321776119403	tetracycline	antibiotic efflux	freshwater sediments
tetB	SRR5535883	0.547783582089552	tetracycline	antibiotic efflux	freshwater sediments
tetB(48)	SRR5535883	0.192873134328358	tetracycline	antibiotic efflux	freshwater sediments
tetB(60)	SRR5535883	0.00815671641791045	tetracycline	antibiotic efflux	freshwater sediments
tetP	SRR5535883	0.000701492537313433	tetracycline	antibiotic efflux	freshwater sediments
tetW	SRR5535883	0.00446268656716418	tetracycline	antibiotic target alteration	freshwater sediments
TLA-1	SRR5535883	0.00126119402985075	beta-lactam	antibiotic inactivation	freshwater sediments
TLA-2	SRR5535883	0.400955223880597	beta-lactam	antibiotic inactivation	freshwater sediments
TolC	SRR5535883	4.23337313432836	multidrug	antibiotic efflux	freshwater sediments
TriA	SRR5535883	0.639119402985075	triclosan	antibiotic efflux	freshwater sediments
TriB	SRR5535883	3.00863432835821	triclosan	antibiotic efflux	freshwater sediments
TriC	SRR5535883	2.13173880597015	triclosan	antibiotic efflux	freshwater sediments
ugd	SRR5535883	0.0790671641791045	peptide	antibiotic target alteration	freshwater sediments
vanA	SRR5535883	0.579567164179104	glycopeptide	antibiotic target alteration	freshwater sediments
vanB	SRR5535883	0.452731343283582	glycopeptide	antibiotic target alteration	freshwater sediments
vanC	SRR5535883	1.02624626865672	glycopeptide	antibiotic target alteration	freshwater sediments
vanD	SRR5535883	2.73511940298507	glycopeptide	antibiotic target alteration	freshwater sediments
vanE	SRR5535883	0.315014925373134	glycopeptide	antibiotic target alteration	freshwater sediments
vanG	SRR5535883	2.3745447761194	glycopeptide	antibiotic target alteration	freshwater sediments
vanH	SRR5535883	8.0035	glycopeptide	antibiotic target alteration	freshwater sediments
vanKI	SRR5535883	0.00812686567164179	glycopeptide	antibiotic target alteration	freshwater sediments
vanL	SRR5535883	0.429388059701493	glycopeptide	antibiotic target alteration	freshwater sediments
vanM	SRR5535883	0.161216417910448	glycopeptide	antibiotic target alteration	freshwater sediments
vanN	SRR5535883	0.0238134328358209	glycopeptide	antibiotic target alteration	freshwater sediments
vanTrL	SRR5535883	1.96379850746269	glycopeptide	antibiotic target alteration	freshwater sediments
vanW	SRR5535883	1.70864925373134	glycopeptide	antibiotic target alteration	freshwater sediments
vanX	SRR5535883	2.69349253731343	glycopeptide	antibiotic target alteration	freshwater sediments
vatB	SRR5535883	0.247544776119403	MLS	antibiotic inactivation	freshwater sediments
vatF	SRR5535883	0.197022388059701	MLS	antibiotic inactivation	freshwater sediments
VEB-3	SRR5535883	0.0177014925373134	beta-lactam	antibiotic inactivation	freshwater sediments
VEB-5	SRR5535883	0.00815671641791045	beta-lactam	antibiotic inactivation	freshwater sediments
VEB-7	SRR5535883	0.0263880597014925	beta-lactam	antibiotic inactivation	freshwater sediments
vgaA	SRR5535883	0.202611940298507	MLS	antibiotic target alteration	freshwater sediments
vgaC	SRR5535883	0.236462686567164	MLS	antibiotic target alteration	freshwater sediments
vgbA	SRR5535883	0.00130597014925373	MLS	antibiotic inactivation	freshwater sediments
vgbC	SRR5535883	0.00119402985074627	MLS	antibiotic inactivation	freshwater sediments
ykkC	SRR5535883	0.428149253731343	multidrug	antibiotic efflux	freshwater sediments
ykkD	SRR5535883	0.651462686567164	multidrug	antibiotic efflux	freshwater sediments
aac(3)-I	SRR5535884	0.416299065420561	aminoglycoside	antibiotic inactivation	freshwater sediments
aac(3)-IIIa	SRR5535884	0.137943925233645	aminoglycoside	antibiotic inactivation	freshwater sediments
aac(3)-IV	SRR5535884	0.00698130841121495	aminoglycoside	antibiotic inactivation	freshwater sediments
AAC(6')-29b	SRR5535884	0.0618411214953271	aminoglycoside	antibiotic inactivation	freshwater sediments
aac(6')-31	SRR5535884	0.273373831775701	aminoglycoside	antibiotic inactivation	freshwater sediments
aac(6')-I	SRR5535884	3.32220560747664	aminoglycoside	antibiotic inactivation	freshwater sediments
aac(6')-II	SRR5535884	0.326785046728972	aminoglycoside	antibiotic inactivation	freshwater sediments
aadE	SRR5535884	0.271822429906542	aminoglycoside	antibiotic inactivation	freshwater sediments
abeS	SRR5535884	0.518467289719626	multidrug	antibiotic efflux	freshwater sediments
acrA	SRR5535884	2.2758785046729	multidrug	antibiotic efflux	freshwater sediments
acrB	SRR5535884	0.499242990654206	multidrug	antibiotic efflux	freshwater sediments
adeC	SRR5535884	1.72994392523365	multidrug	antibiotic efflux	freshwater sediments
adeF	SRR5535884	0.231551401869159	multidrug	antibiotic efflux	freshwater sediments
adeH	SRR5535884	0.292411214953271	multidrug	antibiotic efflux	freshwater sediments
adeI	SRR5535884	0.135943925233645	multidrug	antibiotic efflux	freshwater sediments
adeJ	SRR5535884	0.000588785046728972	multidrug	antibiotic efflux	freshwater sediments
adeS	SRR5535884	0.903803738317757	multidrug	antibiotic efflux	freshwater sediments
ADP-ribosylating_transferase_arr	SRR5535884	0.185373831775701	rifamycin	antibiotic inactivation	freshwater sediments
AIM-1	SRR5535884	0.00926168224299065	beta-lactam	antibiotic inactivation	freshwater sediments
ant(2'')-I	SRR5535884	0.55896261682243	aminoglycoside	antibiotic inactivation	freshwater sediments
arlS	SRR5535884	0.00149532710280374	multidrug	antibiotic efflux	freshwater sediments
arr-4	SRR5535884	0.0199719626168224	rifamycin	antibiotic inactivation	freshwater sediments
bacA	SRR5535884	13.277	bacitracin	antibiotic target alteration	freshwater sediments
baeR	SRR5535884	1.47834579439252	multidrug	antibiotic efflux	freshwater sediments
bcrA	SRR5535884	5.7827476635514	bacitracin	antibiotic efflux	freshwater sediments
bicyclomycin-multidrug_efflux_protein_bcr	SRR5535884	2.3841308411215	multidrug	antibiotic efflux	freshwater sediments
bleO	SRR5535884	1.08622429906542	glycopeptide	unknown	freshwater sediments
bleomycin_resistance_protein	SRR5535884	0.0498971962616823	glycopeptide	unknown	freshwater sediments
bpeF	SRR5535884	0.479869158878505	multidrug	antibiotic efflux	freshwater sediments
BRP(MBL)	SRR5535884	0.326327102803738	glycopeptide	antibiotic inactivation	freshwater sediments
Burkholderia_pseudomallei_Omp38	SRR5535884	0.010214953271028	beta-lactam	reduced permeability to antibiotic	freshwater sediments
carA	SRR5535884	0.406327102803738	MLS	antibiotic target alteration	freshwater sediments
carO	SRR5535884	0.00248598130841121	beta-lactam	multiple mechanisms	freshwater sediments
cat_chloramphenicol_acetyltransferase	SRR5535884	0.0163084112149533	phenicol	antibiotic inactivation	freshwater sediments
catA	SRR5535884	0.028981308411215	phenicol	antibiotic inactivation	freshwater sediments
ceoB	SRR5535884	0.162598130841122	multidrug	antibiotic efflux	freshwater sediments
cfrC	SRR5535884	4.71015887850467	phenicol	antibiotic target alteration	freshwater sediments
chloramphenicol_and_florfenicol_resistance	SRR5535884	4.61855140186916	phenicol	antibiotic efflux	freshwater sediments
chloramphenicol_exporter	SRR5535884	0.00105607476635514	phenicol	antibiotic efflux	freshwater sediments
class_A	SRR5535884	0.0121028037383178	beta-lactam	antibiotic inactivation	freshwater sediments
clbA	SRR5535884	0.230084112149533	phenicol	antibiotic target alteration	freshwater sediments
clbB	SRR5535884	4.85667289719626	phenicol	antibiotic target alteration	freshwater sediments
clbC	SRR5535884	1.57171028037383	phenicol	antibiotic target alteration	freshwater sediments
cmeB	SRR5535884	0.608261682242991	multidrug	antibiotic efflux	freshwater sediments
cob(I)alamin_adenolsyltransferase	SRR5535884	8.32515887850467	unclassified	unknown	freshwater sediments
CTX-M-151	SRR5535884	0.0904018691588785	beta-lactam	antibiotic inactivation	freshwater sediments
cystathionine_beta-lyase_patB	SRR5535884	1.5154953271028	unclassified	unknown	freshwater sediments
dfrA1	SRR5535884	1.08880373831776	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrA12	SRR5535884	0.10114953271028	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrA22	SRR5535884	0.835158878504673	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrA3	SRR5535884	7.35911214953271	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrB2	SRR5535884	0.110018691588785	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrD	SRR5535884	0.208242990654206	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrF	SRR5535884	0.529990654205607	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrG	SRR5535884	0.038	diaminopyrimidine	antibiotic target alteration	freshwater sediments
dfrK	SRR5535884	0.398803738317757	diaminopyrimidine	antibiotic target alteration	freshwater sediments
EdeQ	SRR5535884	1.5996261682243	polyamine:peptide	antibiotic inactivation	freshwater sediments
efrA	SRR5535884	0.282663551401869	multidrug	antibiotic efflux	freshwater sediments
efrB	SRR5535884	0.042411214953271	multidrug	antibiotic efflux	freshwater sediments
emrA	SRR5535884	0.0503084112149533	multidrug	antibiotic efflux	freshwater sediments
emrB	SRR5535884	0.00664485981308411	multidrug	antibiotic efflux	freshwater sediments
EmrB-QacA_family_major_facilitator_transporter	SRR5535884	0.372177570093458	multidrug	antibiotic efflux	freshwater sediments
emrE	SRR5535884	0.41703738317757	multidrug	antibiotic efflux	freshwater sediments
eptA	SRR5535884	0.0622523364485981	peptide	antibiotic target alteration	freshwater sediments
erm(36)	SRR5535884	0.00196261682242991	MLS	antibiotic target alteration	freshwater sediments
erm(41)	SRR5535884	0.137971962616822	MLS	antibiotic target alteration	freshwater sediments
Erm(44)	SRR5535884	0.00336448598130841	MLS	antibiotic target alteration	freshwater sediments
Erm(47)	SRR5535884	0.00248598130841121	MLS	antibiotic target alteration	freshwater sediments
ermA	SRR5535884	0.00293457943925234	MLS	antibiotic target alteration	freshwater sediments
ermC	SRR5535884	0.013785046728972	MLS	antibiotic target alteration	freshwater sediments
ermF	SRR5535884	0.170280373831776	MLS	antibiotic target alteration	freshwater sediments
ermG	SRR5535884	0.332785046728972	MLS	antibiotic target alteration	freshwater sediments
ermX	SRR5535884	0.0240186915887851	MLS	antibiotic target alteration	freshwater sediments
farB	SRR5535884	0.321448598130841	antibacterial_free_fatty_acids	antibiotic efflux	freshwater sediments
floR	SRR5535884	0.757607476635514	phenicol	antibiotic efflux	freshwater sediments
fosX	SRR5535884	0.44481308411215	fosfomycin	antibiotic inactivation	freshwater sediments
hp1181	SRR5535884	0.00772897196261682	multidrug	antibiotic efflux	freshwater sediments
JOHN-1	SRR5535884	0.229570093457944	beta-lactam	antibiotic inactivation	freshwater sediments
kasugamycin_resistance_protein_ksgA	SRR5535884	11.805261682243	aminoglycoside	antibiotic target alteration	freshwater sediments
LCR-1	SRR5535884	0.0118130841121495	beta-lactam	antibiotic inactivation	freshwater sediments
LlmA_23S_ribosomal_RNA_methyltransferase	SRR5535884	0.640971962616822	MLS	antibiotic target alteration	freshwater sediments
lmrP	SRR5535884	0.00150467289719626	MLS	antibiotic efflux	freshwater sediments
LpeB	SRR5535884	1.59058878504673	MLS	antibiotic efflux	freshwater sediments
LRA-1	SRR5535884	0.435485981308411	beta-lactam	antibiotic inactivation	freshwater sediments
lrfA	SRR5535884	0.00574766355140187	fluoroquinolone	antibiotic efflux	freshwater sediments
macA	SRR5535884	1.75317757009346	MLS	antibiotic efflux	freshwater sediments
macB	SRR5535884	0.0657289719626168	MLS	antibiotic efflux	freshwater sediments
major_facilitator_superfamily_transporter	SRR5535884	0.537691588785047	multidrug	antibiotic efflux	freshwater sediments
MCR-1	SRR5535884	0.0113084112149533	peptide	antibiotic target alteration	freshwater sediments
MCR-2	SRR5535884	0.186252336448598	peptide	antibiotic target alteration	freshwater sediments
MCR-3	SRR5535884	0.177317757009346	peptide	antibiotic target alteration	freshwater sediments
MCR-4	SRR5535884	0.0395046728971963	peptide	antibiotic target alteration	freshwater sediments
MCR-5	SRR5535884	1.09703738317757	peptide	antibiotic target alteration	freshwater sediments
mdtA	SRR5535884	0.586878504672897	multidrug	antibiotic efflux	freshwater sediments
mdtC	SRR5535884	0.0979158878504673	multidrug	antibiotic efflux	freshwater sediments
mdtD	SRR5535884	0.0134018691588785	multidrug	antibiotic efflux	freshwater sediments
mdtG	SRR5535884	0.00116822429906542	multidrug	antibiotic efflux	freshwater sediments
mdtK	SRR5535884	2.7058785046729	multidrug	antibiotic efflux	freshwater sediments
mdtN	SRR5535884	0.316551401869159	multidrug	antibiotic efflux	freshwater sediments
mef(B)	SRR5535884	0.00166355140186916	MLS	antibiotic efflux	freshwater sediments
mefA	SRR5535884	0.0156822429906542	MLS	antibiotic target alteration	freshwater sediments
mefE	SRR5535884	0.00139252336448598	MLS	antibiotic efflux	freshwater sediments
mepA	SRR5535884	0.269364485981308	multidrug	antibiotic efflux	freshwater sediments
metallo-beta-lactamase	SRR5535884	0.239056074766355	beta-lactam	antibiotic inactivation	freshwater sediments
mexA	SRR5535884	0.396710280373832	multidrug	antibiotic efflux	freshwater sediments
mexC	SRR5535884	0.285046728971963	multidrug	antibiotic efflux	freshwater sediments
mexD	SRR5535884	0.032607476635514	multidrug	antibiotic efflux	freshwater sediments
mexE	SRR5535884	1.31035514018692	multidrug	antibiotic efflux	freshwater sediments
mexF	SRR5535884	4.19410280373832	multidrug	antibiotic efflux	freshwater sediments
mexH	SRR5535884	1.43384112149533	multidrug	antibiotic efflux	freshwater sediments
MexV	SRR5535884	4.55067289719626	multidrug	antibiotic efflux	freshwater sediments
mexW	SRR5535884	0.793841121495327	multidrug	antibiotic efflux	freshwater sediments
mexX	SRR5535884	0.578084112149533	multidrug	antibiotic efflux	freshwater sediments
mfpA	SRR5535884	0.98785046728972	fluoroquinolone	antibiotic target alteration	freshwater sediments
mphB	SRR5535884	0.0106915887850467	MLS	antibiotic inactivation	freshwater sediments
msrA	SRR5535884	0.0572803738317757	MLS	antibiotic target alteration	freshwater sediments
mtrC	SRR5535884	0.0754485981308411	multidrug	antibiotic efflux	freshwater sediments
mtrD	SRR5535884	0.0246168224299065	multidrug	antibiotic efflux	freshwater sediments
multidrug_ABC_transporter	SRR5535884	41.1258785046729	multidrug	antibiotic efflux	freshwater sediments
MuxA	SRR5535884	0.136663551401869	multidrug	antibiotic efflux	freshwater sediments
MuxB	SRR5535884	0.102616822429907	multidrug	antibiotic efflux	freshwater sediments
MuxC	SRR5535884	0.00592523364485981	multidrug	antibiotic efflux	freshwater sediments
norB	SRR5535884	0.00804672897196262	fluoroquinolone	antibiotic efflux	freshwater sediments
OKP-B	SRR5535884	0.00249532710280374	beta-lactam	antibiotic inactivation	freshwater sediments
oleB	SRR5535884	0.935598130841121	MLS	antibiotic target alteration	freshwater sediments
oleI	SRR5535884	0.00154205607476636	MLS	antibiotic inactivation	freshwater sediments
opcM	SRR5535884	0.599700934579439	multidrug	antibiotic efflux	freshwater sediments
OpmB	SRR5535884	0.0154766355140187	multidrug	antibiotic efflux	freshwater sediments
