sample	core_label_1	sampleCollection	type_distance	distKb
LD180402-0004	mupirocin	AMDSedi	mediam_leastDistance	95.986
LD180402-0004	other	AMDSedi	mediam_leastDistance	5.8445
LD180402-0004	phenicol	AMDSedi	mediam_leastDistance	3.052
LD180402-0004	tetracycline	AMDSedi	mediam_leastDistance	2.796
LD180402-0005	aminoglycoside	AMDSedi	mediam_leastDistance	2.515
LD180402-0005	bacitracin	AMDSedi	mediam_leastDistance	10.245
LD180402-0005	beta-lactam	AMDSedi	mediam_leastDistance	23.529
LD180402-0005	glycopeptide	AMDSedi	mediam_leastDistance	17.265
LD180402-0005	MLS	AMDSedi	mediam_leastDistance	14.3455
LD180402-0005	multidrug	AMDSedi	mediam_leastDistance	6.6785
LD180402-0005	mupirocin	AMDSedi	mediam_leastDistance	25.587
LD180402-0005	other	AMDSedi	mediam_leastDistance	18.8655
LD180402-0005	phenicol	AMDSedi	mediam_leastDistance	2.95
LD180402-0005	sulfonamide	AMDSedi	mediam_leastDistance	0.29
LD180402-0005	tetracycline	AMDSedi	mediam_leastDistance	15.7365
LD180402-0005	unclassified	AMDSedi	mediam_leastDistance	9.078
LD180402-0006	aminoglycoside	AMDSedi	mediam_leastDistance	14.115
LD180402-0006	bacitracin	AMDSedi	mediam_leastDistance	6.5645
LD180402-0006	beta-lactam	AMDSedi	mediam_leastDistance	13.089
LD180402-0006	glycopeptide	AMDSedi	mediam_leastDistance	7.623
LD180402-0006	MLS	AMDSedi	mediam_leastDistance	9.159
LD180402-0006	multidrug	AMDSedi	mediam_leastDistance	8.938
LD180402-0006	mupirocin	AMDSedi	mediam_leastDistance	7.297
LD180402-0006	other	AMDSedi	mediam_leastDistance	6.673
LD180402-0006	phenicol	AMDSedi	mediam_leastDistance	1.7855
LD180402-0006	sulfonamide	AMDSedi	mediam_leastDistance	33.688
LD180402-0006	tetracycline	AMDSedi	mediam_leastDistance	3.5955
LD180402-0006	unclassified	AMDSedi	mediam_leastDistance	8.895
LD180402-0007	aminoglycoside	AMDSedi	mediam_leastDistance	15.028
LD180402-0007	bacitracin	AMDSedi	mediam_leastDistance	19.698
LD180402-0007	beta-lactam	AMDSedi	mediam_leastDistance	16.67
LD180402-0007	glycopeptide	AMDSedi	mediam_leastDistance	17.8665
LD180402-0007	multidrug	AMDSedi	mediam_leastDistance	7.3925
LD180402-0007	mupirocin	AMDSedi	mediam_leastDistance	8.544
LD180402-0007	other	AMDSedi	mediam_leastDistance	18.623
LD180402-0007	phenicol	AMDSedi	mediam_leastDistance	2.934
LD180402-0007	sulfonamide	AMDSedi	mediam_leastDistance	16.2495
LD180402-0007	tetracycline	AMDSedi	mediam_leastDistance	4.627
LD180402-0007	unclassified	AMDSedi	mediam_leastDistance	11.4835
LD180402-0008	aminoglycoside	AMDSedi	mediam_leastDistance	47.32
LD180402-0008	bacitracin	AMDSedi	mediam_leastDistance	14.368
LD180402-0008	multidrug	AMDSedi	mediam_leastDistance	20.262
LD180402-0008	mupirocin	AMDSedi	mediam_leastDistance	9.709
LD180402-0008	tetracycline	AMDSedi	mediam_leastDistance	8.058
LD180402-0008	unclassified	AMDSedi	mediam_leastDistance	26.031
LD180402-0009	aminoglycoside	AMDSedi	mediam_leastDistance	0.903
LD180402-0009	bacitracin	AMDSedi	mediam_leastDistance	27.117
LD180402-0009	beta-lactam	AMDSedi	mediam_leastDistance	42.6095
LD180402-0009	glycopeptide	AMDSedi	mediam_leastDistance	6.1985
LD180402-0009	MLS	AMDSedi	mediam_leastDistance	14.689
LD180402-0009	multidrug	AMDSedi	mediam_leastDistance	13.039
LD180402-0009	mupirocin	AMDSedi	mediam_leastDistance	8.506
LD180402-0009	other	AMDSedi	mediam_leastDistance	11.824
LD180402-0009	phenicol	AMDSedi	mediam_leastDistance	11.01
LD180402-0009	sulfonamide	AMDSedi	mediam_leastDistance	7.427
LD180402-0009	tetracycline	AMDSedi	mediam_leastDistance	10.533
LD180402-0010	aminoglycoside	AMDSedi	mediam_leastDistance	0.903
LD180402-0010	bacitracin	AMDSedi	mediam_leastDistance	8.506
LD180402-0010	beta-lactam	AMDSedi	mediam_leastDistance	28.4605
LD180402-0010	glycopeptide	AMDSedi	mediam_leastDistance	24.233
LD180402-0010	MLS	AMDSedi	mediam_leastDistance	98.193
LD180402-0010	multidrug	AMDSedi	mediam_leastDistance	10.4085
LD180402-0010	mupirocin	AMDSedi	mediam_leastDistance	20.244
LD180402-0010	other	AMDSedi	mediam_leastDistance	21.082
LD180402-0010	phenicol	AMDSedi	mediam_leastDistance	2.9
LD180402-0010	sulfonamide	AMDSedi	mediam_leastDistance	27.334
LD180402-0010	tetracycline	AMDSedi	mediam_leastDistance	22.9425
LD180402-0010	unclassified	AMDSedi	mediam_leastDistance	27.7165
LD180402-0011	aminoglycoside	AMDSedi	mediam_leastDistance	14.068
LD180402-0011	bacitracin	AMDSedi	mediam_leastDistance	9.17
LD180402-0011	beta-lactam	AMDSedi	mediam_leastDistance	9.782
LD180402-0011	glycopeptide	AMDSedi	mediam_leastDistance	15.873
LD180402-0011	MLS	AMDSedi	mediam_leastDistance	58.2895
LD180402-0011	multidrug	AMDSedi	mediam_leastDistance	15.0155
LD180402-0011	mupirocin	AMDSedi	mediam_leastDistance	20.244
LD180402-0011	other	AMDSedi	mediam_leastDistance	22.2155
LD180402-0011	phenicol	AMDSedi	mediam_leastDistance	2.957
LD180402-0011	sulfonamide	AMDSedi	mediam_leastDistance	18.537
LD180402-0011	tetracycline	AMDSedi	mediam_leastDistance	23.417
LD180402-0011	unclassified	AMDSedi	mediam_leastDistance	17.81
LD180402-0012	aminoglycoside	AMDSedi	mediam_leastDistance	9.4885
LD180402-0012	bacitracin	AMDSedi	mediam_leastDistance	8.8715
LD180402-0012	beta-lactam	AMDSedi	mediam_leastDistance	36.005
LD180402-0012	glycopeptide	AMDSedi	mediam_leastDistance	12.022
LD180402-0012	MLS	AMDSedi	mediam_leastDistance	0.307
LD180402-0012	multidrug	AMDSedi	mediam_leastDistance	5.229
LD180402-0012	mupirocin	AMDSedi	mediam_leastDistance	20.244
LD180402-0012	other	AMDSedi	mediam_leastDistance	7.336
LD180402-0012	phenicol	AMDSedi	mediam_leastDistance	6.9735
LD180402-0012	sulfonamide	AMDSedi	mediam_leastDistance	10.925
LD180402-0012	tetracycline	AMDSedi	mediam_leastDistance	13.8185
LD180402-0012	unclassified	AMDSedi	mediam_leastDistance	40.865
LD180402-0013	aminoglycoside	AMDSedi	mediam_leastDistance	7.52
LD180402-0013	bacitracin	AMDSedi	mediam_leastDistance	8.5
LD180402-0013	beta-lactam	AMDSedi	mediam_leastDistance	36.005
LD180402-0013	glycopeptide	AMDSedi	mediam_leastDistance	14.74
LD180402-0013	MLS	AMDSedi	mediam_leastDistance	87.371
LD180402-0013	multidrug	AMDSedi	mediam_leastDistance	14.89
LD180402-0013	mupirocin	AMDSedi	mediam_leastDistance	9.553
LD180402-0013	other	AMDSedi	mediam_leastDistance	7.229
LD180402-0013	phenicol	AMDSedi	mediam_leastDistance	2.98
LD180402-0013	sulfonamide	AMDSedi	mediam_leastDistance	13.927
LD180402-0013	tetracycline	AMDSedi	mediam_leastDistance	22.448
LD180402-0013	unclassified	AMDSedi	mediam_leastDistance	125.0845
LD180402-0014	aminoglycoside	AMDSedi	mediam_leastDistance	23.1445
LD180402-0014	bacitracin	AMDSedi	mediam_leastDistance	10.013
LD180402-0014	beta-lactam	AMDSedi	mediam_leastDistance	22.132
LD180402-0014	glycopeptide	AMDSedi	mediam_leastDistance	16.187
LD180402-0014	MLS	AMDSedi	mediam_leastDistance	1.4415
LD180402-0014	multidrug	AMDSedi	mediam_leastDistance	12.993
LD180402-0014	mupirocin	AMDSedi	mediam_leastDistance	17.077
LD180402-0014	other	AMDSedi	mediam_leastDistance	12.6975
LD180402-0014	phenicol	AMDSedi	mediam_leastDistance	6.2445
LD180402-0014	sulfonamide	AMDSedi	mediam_leastDistance	12.6135
LD180402-0014	tetracycline	AMDSedi	mediam_leastDistance	21.082
LD180402-0014	unclassified	AMDSedi	mediam_leastDistance	10.157
LN_tailings	aminoglycoside	Tailing	mediam_leastDistance	10.812
LN_tailings	bacitracin	Tailing	mediam_leastDistance	0.639
LN_tailings	beta-lactam	Tailing	mediam_leastDistance	9.957
LN_tailings	glycopeptide	Tailing	mediam_leastDistance	13.384
LN_tailings	MLS	Tailing	mediam_leastDistance	17.1745
LN_tailings	multidrug	Tailing	mediam_leastDistance	19.968
LN_tailings	other	Tailing	mediam_leastDistance	4.5985
LN_tailings	phenicol	Tailing	mediam_leastDistance	12.616
LN_tailings	sulfonamide	Tailing	mediam_leastDistance	15.7125
LN_tailings	tetracycline	Tailing	mediam_leastDistance	22.4025
LN_tailings	unclassified	Tailing	mediam_leastDistance	4.404
NM_tailings	aminoglycoside	Tailing	mediam_leastDistance	4.885
NM_tailings	bacitracin	Tailing	mediam_leastDistance	13.825
NM_tailings	beta-lactam	Tailing	mediam_leastDistance	44.136
NM_tailings	glycopeptide	Tailing	mediam_leastDistance	9.237
NM_tailings	MLS	Tailing	mediam_leastDistance	35.21
NM_tailings	multidrug	Tailing	mediam_leastDistance	19.051
NM_tailings	mupirocin	Tailing	mediam_leastDistance	7.034
NM_tailings	other	Tailing	mediam_leastDistance	10.307
NM_tailings	phenicol	Tailing	mediam_leastDistance	15.71
NM_tailings	sulfonamide	Tailing	mediam_leastDistance	5.323
NM_tailings	tetracycline	Tailing	mediam_leastDistance	19.046
NM_tailings	unclassified	Tailing	mediam_leastDistance	19.5255
QH_tailings	aminoglycoside	Tailing	mediam_leastDistance	11.773
QH_tailings	bacitracin	Tailing	mediam_leastDistance	8.005
QH_tailings	beta-lactam	Tailing	mediam_leastDistance	21.385
QH_tailings	glycopeptide	Tailing	mediam_leastDistance	9.506
QH_tailings	MLS	Tailing	mediam_leastDistance	39.083
QH_tailings	multidrug	Tailing	mediam_leastDistance	19.4045
QH_tailings	mupirocin	Tailing	mediam_leastDistance	58.189
QH_tailings	other	Tailing	mediam_leastDistance	12.566
QH_tailings	phenicol	Tailing	mediam_leastDistance	6.971
QH_tailings	sulfonamide	Tailing	mediam_leastDistance	24.6655
QH_tailings	tetracycline	Tailing	mediam_leastDistance	20.9905
QH_tailings	unclassified	Tailing	mediam_leastDistance	13.83
SC_tailings	aminoglycoside	Tailing	mediam_leastDistance	17.149
SC_tailings	bacitracin	Tailing	mediam_leastDistance	11.113
SC_tailings	beta-lactam	Tailing	mediam_leastDistance	9.9655
SC_tailings	glycopeptide	Tailing	mediam_leastDistance	2.48
SC_tailings	MLS	Tailing	mediam_leastDistance	17.6815
SC_tailings	multidrug	Tailing	mediam_leastDistance	14.589
SC_tailings	other	Tailing	mediam_leastDistance	8.191
SC_tailings	phenicol	Tailing	mediam_leastDistance	10.34
SC_tailings	tetracycline	Tailing	mediam_leastDistance	20.089
SC_tailings	unclassified	Tailing	mediam_leastDistance	12.702
SHC_1601	aminoglycoside	pubAMD	mediam_leastDistance	88.909
SHC_1601	bacitracin	pubAMD	mediam_leastDistance	77.3795
SHC_1601	beta-lactam	pubAMD	mediam_leastDistance	87.64
SHC_1601	glycopeptide	pubAMD	mediam_leastDistance	0.412
SHC_1601	multidrug	pubAMD	mediam_leastDistance	33.862
SHC_1601	mupirocin	pubAMD	mediam_leastDistance	14.939
SHC_1601	other	pubAMD	mediam_leastDistance	58.846
SHC_1601	phenicol	pubAMD	mediam_leastDistance	32.1475
SHC_1601	tetracycline	pubAMD	mediam_leastDistance	110.99
SHC_1601	unclassified	pubAMD	mediam_leastDistance	105.194
SHC_1606	aminoglycoside	pubAMD	mediam_leastDistance	88.909
SHC_1606	bacitracin	pubAMD	mediam_leastDistance	38.036
SHC_1606	beta-lactam	pubAMD	mediam_leastDistance	69.541
SHC_1606	glycopeptide	pubAMD	mediam_leastDistance	9.161
SHC_1606	MLS	pubAMD	mediam_leastDistance	13.991
SHC_1606	multidrug	pubAMD	mediam_leastDistance	23.146
SHC_1606	other	pubAMD	mediam_leastDistance	62.623
SHC_1606	phenicol	pubAMD	mediam_leastDistance	73.33
SHC_1606	sulfonamide	pubAMD	mediam_leastDistance	7.384
SHC_1606	tetracycline	pubAMD	mediam_leastDistance	183.416
SHC_1606	unclassified	pubAMD	mediam_leastDistance	105.194
SHC_1607	aminoglycoside	pubAMD	mediam_leastDistance	18.743
SHC_1607	bacitracin	pubAMD	mediam_leastDistance	14.6525
SHC_1607	beta-lactam	pubAMD	mediam_leastDistance	74.67
SHC_1607	glycopeptide	pubAMD	mediam_leastDistance	24.233
SHC_1607	MLS	pubAMD	mediam_leastDistance	19.1595
SHC_1607	multidrug	pubAMD	mediam_leastDistance	15.647
SHC_1607	other	pubAMD	mediam_leastDistance	35.573
SHC_1607	phenicol	pubAMD	mediam_leastDistance	52.874
SHC_1607	sulfonamide	pubAMD	mediam_leastDistance	7.902
SHC_1607	tetracycline	pubAMD	mediam_leastDistance	13.4175
SHC_1607	unclassified	pubAMD	mediam_leastDistance	18.3575
SHC_1608	aminoglycoside	pubAMD	mediam_leastDistance	18.632
SHC_1608	bacitracin	pubAMD	mediam_leastDistance	33.2475
SHC_1608	beta-lactam	pubAMD	mediam_leastDistance	38.214
SHC_1608	glycopeptide	pubAMD	mediam_leastDistance	44.41
SHC_1608	multidrug	pubAMD	mediam_leastDistance	15.555
SHC_1608	other	pubAMD	mediam_leastDistance	35.295
SHC_1608	phenicol	pubAMD	mediam_leastDistance	2.702
SHC_1608	sulfonamide	pubAMD	mediam_leastDistance	8.07
SHC_1608	tetracycline	pubAMD	mediam_leastDistance	35.53
SRR359000	bacitracin	pubAMD	mediam_leastDistance	27.854
SRR359000	multidrug	pubAMD	mediam_leastDistance	75.441
SRR359000	other	pubAMD	mediam_leastDistance	9.175
SRR359000	tetracycline	pubAMD	mediam_leastDistance	22.473
SRR359001	aminoglycoside	pubAMD	mediam_leastDistance	39.575
SRR359001	bacitracin	pubAMD	mediam_leastDistance	17.3685
SRR359001	glycopeptide	pubAMD	mediam_leastDistance	9.124
SRR359001	multidrug	pubAMD	mediam_leastDistance	35.452
SRR359001	mupirocin	pubAMD	mediam_leastDistance	20.241
SRR359001	other	pubAMD	mediam_leastDistance	11.8485
SRR359001	sulfonamide	pubAMD	mediam_leastDistance	16.26
SRR359001	tetracycline	pubAMD	mediam_leastDistance	13.612
SRR359001	unclassified	pubAMD	mediam_leastDistance	16.495
SRR359002	bacitracin	pubAMD	mediam_leastDistance	23.428
SRR359002	glycopeptide	pubAMD	mediam_leastDistance	8.877
SRR359002	multidrug	pubAMD	mediam_leastDistance	42.791
SRR359002	mupirocin	pubAMD	mediam_leastDistance	18.155
SRR359002	other	pubAMD	mediam_leastDistance	9.482
SRR359002	phenicol	pubAMD	mediam_leastDistance	52.462
SRR359002	sulfonamide	pubAMD	mediam_leastDistance	16.271
SRR359002	tetracycline	pubAMD	mediam_leastDistance	13.6375
SRR359002	unclassified	pubAMD	mediam_leastDistance	16.495
SRR359019	bacitracin	pubAMD	mediam_leastDistance	11.309
SRR359019	glycopeptide	pubAMD	mediam_leastDistance	9.124
SRR359019	multidrug	pubAMD	mediam_leastDistance	35.454
SRR359019	mupirocin	pubAMD	mediam_leastDistance	20.381
SRR359019	other	pubAMD	mediam_leastDistance	11.8485
SRR359019	phenicol	pubAMD	mediam_leastDistance	2.358
SRR359019	sulfonamide	pubAMD	mediam_leastDistance	16.271
SRR359019	tetracycline	pubAMD	mediam_leastDistance	13.6375
SRR359019	unclassified	pubAMD	mediam_leastDistance	16.419
SRR359020	bacitracin	pubAMD	mediam_leastDistance	22.894
SRR359020	glycopeptide	pubAMD	mediam_leastDistance	9.159
SRR359020	MLS	pubAMD	mediam_leastDistance	31.629
SRR359020	multidrug	pubAMD	mediam_leastDistance	7.7925
SRR359020	mupirocin	pubAMD	mediam_leastDistance	20.381
SRR359020	other	pubAMD	mediam_leastDistance	11.695
SRR359020	phenicol	pubAMD	mediam_leastDistance	2.358
SRR359020	sulfonamide	pubAMD	mediam_leastDistance	16.271
SRR359020	tetracycline	pubAMD	mediam_leastDistance	22.473
SRR359020	unclassified	pubAMD	mediam_leastDistance	16.419
SRR359021	bacitracin	pubAMD	mediam_leastDistance	11.309
SRR359021	glycopeptide	pubAMD	mediam_leastDistance	9.159
SRR359021	multidrug	pubAMD	mediam_leastDistance	18.307
SRR359021	mupirocin	pubAMD	mediam_leastDistance	20.241
SRR359021	tetracycline	pubAMD	mediam_leastDistance	13.6375
SRR359021	unclassified	pubAMD	mediam_leastDistance	16.435
SRR359022	bacitracin	pubAMD	mediam_leastDistance	11.314
SRR359022	glycopeptide	pubAMD	mediam_leastDistance	9.1915
SRR359022	multidrug	pubAMD	mediam_leastDistance	55.367
SRR359022	mupirocin	pubAMD	mediam_leastDistance	20.241
SRR359022	tetracycline	pubAMD	mediam_leastDistance	13.612
SRR359023	bacitracin	pubAMD	mediam_leastDistance	22.967
SRR359023	glycopeptide	pubAMD	mediam_leastDistance	8.8945
SRR359023	MLS	pubAMD	mediam_leastDistance	6.445
SRR359023	multidrug	pubAMD	mediam_leastDistance	20.5145
SRR359023	mupirocin	pubAMD	mediam_leastDistance	15.9
SRR359023	other	pubAMD	mediam_leastDistance	61.932
SRR359023	tetracycline	pubAMD	mediam_leastDistance	66.3595
SRR359024	glycopeptide	pubAMD	mediam_leastDistance	24.7085
SRR359024	multidrug	pubAMD	mediam_leastDistance	35.492
SRR359024	other	pubAMD	mediam_leastDistance	13.851
SRR359024	tetracycline	pubAMD	mediam_leastDistance	13.612
SRR359025	bacitracin	pubAMD	mediam_leastDistance	7.948
SRR359025	glycopeptide	pubAMD	mediam_leastDistance	9.124
SRR359025	MLS	pubAMD	mediam_leastDistance	31.629
SRR359025	multidrug	pubAMD	mediam_leastDistance	5.751
SRR359025	mupirocin	pubAMD	mediam_leastDistance	20.241
SRR359025	other	pubAMD	mediam_leastDistance	9.482
SRR359026	bacitracin	pubAMD	mediam_leastDistance	24.6235
SRR359026	glycopeptide	pubAMD	mediam_leastDistance	9.4305
SRR359026	mupirocin	pubAMD	mediam_leastDistance	15.929
SRR359026	tetracycline	pubAMD	mediam_leastDistance	32.7715
SRR359027	bacitracin	pubAMD	mediam_leastDistance	33.613
SRR359027	glycopeptide	pubAMD	mediam_leastDistance	8.63
SRR359027	multidrug	pubAMD	mediam_leastDistance	31.5805
SRR359028	bacitracin	pubAMD	mediam_leastDistance	27.191
SRR359028	glycopeptide	pubAMD	mediam_leastDistance	8.877
SRR359028	multidrug	pubAMD	mediam_leastDistance	33.048
SRR359028	other	pubAMD	mediam_leastDistance	11.513
SRR359028	phenicol	pubAMD	mediam_leastDistance	52.491
SRR359028	sulfonamide	pubAMD	mediam_leastDistance	16.271
SRR359028	tetracycline	pubAMD	mediam_leastDistance	22.465
SRR359029	bacitracin	pubAMD	mediam_leastDistance	32.81
SRR359029	glycopeptide	pubAMD	mediam_leastDistance	9.124
SRR359029	multidrug	pubAMD	mediam_leastDistance	33.048
SRR359029	other	pubAMD	mediam_leastDistance	7.6295
SRR359029	phenicol	pubAMD	mediam_leastDistance	52.401
SRR359029	tetracycline	pubAMD	mediam_leastDistance	13.6395
SRR359030	aminoglycoside	pubAMD	mediam_leastDistance	0.125
SRR359030	bacitracin	pubAMD	mediam_leastDistance	17.153
SRR359030	glycopeptide	pubAMD	mediam_leastDistance	9.159
SRR359030	MLS	pubAMD	mediam_leastDistance	31.7
SRR359030	multidrug	pubAMD	mediam_leastDistance	7.88
SRR359030	mupirocin	pubAMD	mediam_leastDistance	18.155
SRR359030	other	pubAMD	mediam_leastDistance	9.175
SRR359030	sulfonamide	pubAMD	mediam_leastDistance	16.271
SRR359030	unclassified	pubAMD	mediam_leastDistance	16.496
SRR359031	bacitracin	pubAMD	mediam_leastDistance	20.8
SRR359031	glycopeptide	pubAMD	mediam_leastDistance	9.124
SRR359031	MLS	pubAMD	mediam_leastDistance	31.7
SRR359031	multidrug	pubAMD	mediam_leastDistance	55.4665
SRR359031	mupirocin	pubAMD	mediam_leastDistance	20.381
SRR359031	other	pubAMD	mediam_leastDistance	9.175
SRR359031	phenicol	pubAMD	mediam_leastDistance	30.084
SRR359031	sulfonamide	pubAMD	mediam_leastDistance	16.271
SRR359031	tetracycline	pubAMD	mediam_leastDistance	31.61
SRR359032	bacitracin	pubAMD	mediam_leastDistance	28.29
SRR359032	mupirocin	pubAMD	mediam_leastDistance	15.929
SRR359032	tetracycline	pubAMD	mediam_leastDistance	13.5635
SRR5040535	multidrug	pubAMD	mediam_leastDistance	25.206
SRR5040535	other	pubAMD	mediam_leastDistance	7.247
SRR5040535	phenicol	pubAMD	mediam_leastDistance	60.486
SRR5040535	sulfonamide	pubAMD	mediam_leastDistance	49.699
SRR5040535	tetracycline	pubAMD	mediam_leastDistance	22.9735
SRR5040535	unclassified	pubAMD	mediam_leastDistance	50.036
SRR5040536	aminoglycoside	pubAMD	mediam_leastDistance	60.744
SRR5040536	bacitracin	pubAMD	mediam_leastDistance	19.261
SRR5040536	beta-lactam	pubAMD	mediam_leastDistance	51.668
SRR5040536	glycopeptide	pubAMD	mediam_leastDistance	102.072
SRR5040536	MLS	pubAMD	mediam_leastDistance	75.421
SRR5040536	multidrug	pubAMD	mediam_leastDistance	28.588
SRR5040536	other	pubAMD	mediam_leastDistance	35.563
SRR5040536	phenicol	pubAMD	mediam_leastDistance	62.782
SRR5040536	sulfonamide	pubAMD	mediam_leastDistance	38.21
SRR5040536	tetracycline	pubAMD	mediam_leastDistance	19.355
SRR5040536	unclassified	pubAMD	mediam_leastDistance	37.996
SRR5161788	aminoglycoside	pubAMD	mediam_leastDistance	3.522
SRR5161788	bacitracin	pubAMD	mediam_leastDistance	0.15
SRR5161788	beta-lactam	pubAMD	mediam_leastDistance	58.302
SRR5161788	glycopeptide	pubAMD	mediam_leastDistance	24.039
SRR5161788	multidrug	pubAMD	mediam_leastDistance	3.994
SRR5161788	mupirocin	pubAMD	mediam_leastDistance	193.008
SRR5161788	other	pubAMD	mediam_leastDistance	26.2005
SRR5161788	phenicol	pubAMD	mediam_leastDistance	46.214
SRR5161788	sulfonamide	pubAMD	mediam_leastDistance	3.54
SRR5161788	tetracycline	pubAMD	mediam_leastDistance	4.392
SRR5161788	unclassified	pubAMD	mediam_leastDistance	17.178
SRR5161789	unclassified	pubAMD	mediam_leastDistance	29.831
SRR5161794	bacitracin	pubAMD	mediam_leastDistance	10.0775
SRR5161794	beta-lactam	pubAMD	mediam_leastDistance	77.8235
SRR5161794	glycopeptide	pubAMD	mediam_leastDistance	49.9805
SRR5161794	MLS	pubAMD	mediam_leastDistance	6.012
SRR5161794	multidrug	pubAMD	mediam_leastDistance	27.934
SRR5161794	other	pubAMD	mediam_leastDistance	20.074
SRR5161794	phenicol	pubAMD	mediam_leastDistance	39.503
SRR5161794	tetracycline	pubAMD	mediam_leastDistance	14.71
SRR5161794	unclassified	pubAMD	mediam_leastDistance	73.376
SRR5161795	aminoglycoside	pubAMD	mediam_leastDistance	29.615
SRR5161795	bacitracin	pubAMD	mediam_leastDistance	66.7335
SRR5161795	beta-lactam	pubAMD	mediam_leastDistance	46.29
SRR5161795	glycopeptide	pubAMD	mediam_leastDistance	17.243
SRR5161795	MLS	pubAMD	mediam_leastDistance	10.5095
SRR5161795	multidrug	pubAMD	mediam_leastDistance	42.6835
SRR5161795	mupirocin	pubAMD	mediam_leastDistance	193.403
SRR5161795	other	pubAMD	mediam_leastDistance	29.7
SRR5161795	phenicol	pubAMD	mediam_leastDistance	78.137
SRR5161795	sulfonamide	pubAMD	mediam_leastDistance	6.455
SRR5161795	tetracycline	pubAMD	mediam_leastDistance	23.44
SRR5161795	unclassified	pubAMD	mediam_leastDistance	41.708
SRR5161798	bacitracin	pubAMD	mediam_leastDistance	0.273
SRR5161798	beta-lactam	pubAMD	mediam_leastDistance	14.454
SRR5161798	glycopeptide	pubAMD	mediam_leastDistance	2.075
SRR5161798	MLS	pubAMD	mediam_leastDistance	13.715
SRR5161798	multidrug	pubAMD	mediam_leastDistance	38.595
SRR5161798	other	pubAMD	mediam_leastDistance	24.053
SRR5161798	tetracycline	pubAMD	mediam_leastDistance	30.869
SRR5161800	aminoglycoside	pubAMD	mediam_leastDistance	3.583
SRR5161800	tetracycline	pubAMD	mediam_leastDistance	0.841
SRR5161805	aminoglycoside	pubAMD	mediam_leastDistance	30.0905
SRR5161805	bacitracin	pubAMD	mediam_leastDistance	37.763
SRR5161805	beta-lactam	pubAMD	mediam_leastDistance	101.65
SRR5161805	glycopeptide	pubAMD	mediam_leastDistance	21.64
SRR5161805	MLS	pubAMD	mediam_leastDistance	11.474
SRR5161805	multidrug	pubAMD	mediam_leastDistance	42.161
SRR5161805	mupirocin	pubAMD	mediam_leastDistance	193.008
SRR5161805	other	pubAMD	mediam_leastDistance	29.7015
SRR5161805	phenicol	pubAMD	mediam_leastDistance	195.856
SRR5161805	sulfonamide	pubAMD	mediam_leastDistance	6.67
SRR5161805	tetracycline	pubAMD	mediam_leastDistance	7.603
SRR5161805	unclassified	pubAMD	mediam_leastDistance	15.86
SRR5161807	aminoglycoside	pubAMD	mediam_leastDistance	3.583
SRR5169067	bacitracin	pubAMD	mediam_leastDistance	56.9115
SRR5169067	glycopeptide	pubAMD	mediam_leastDistance	9.123
SRR5169067	multidrug	pubAMD	mediam_leastDistance	35.512
SRR5169067	mupirocin	pubAMD	mediam_leastDistance	212.052
SRR5169067	other	pubAMD	mediam_leastDistance	22.2445
SRR5169067	sulfonamide	pubAMD	mediam_leastDistance	138.038
SRR5169067	tetracycline	pubAMD	mediam_leastDistance	33.2345
SRR5169068	bacitracin	pubAMD	mediam_leastDistance	56.9485
SRR5169068	glycopeptide	pubAMD	mediam_leastDistance	9.123
SRR5169068	multidrug	pubAMD	mediam_leastDistance	35.493
SRR5169068	mupirocin	pubAMD	mediam_leastDistance	212.052
SRR5169068	other	pubAMD	mediam_leastDistance	13.851
SRR5169068	sulfonamide	pubAMD	mediam_leastDistance	137.847
SRR5169068	tetracycline	pubAMD	mediam_leastDistance	37.184
SRR5352531	aminoglycoside	pubAMD	mediam_leastDistance	69.0285
SRR5352531	bacitracin	pubAMD	mediam_leastDistance	75.255
SRR5352531	beta-lactam	pubAMD	mediam_leastDistance	42.055
SRR5352531	glycopeptide	pubAMD	mediam_leastDistance	7.489
SRR5352531	MLS	pubAMD	mediam_leastDistance	62.382
SRR5352531	multidrug	pubAMD	mediam_leastDistance	42.232
SRR5352531	other	pubAMD	mediam_leastDistance	28.859
SRR5352531	phenicol	pubAMD	mediam_leastDistance	15.586
SRR5352531	sulfonamide	pubAMD	mediam_leastDistance	22.84
SRR5352531	tetracycline	pubAMD	mediam_leastDistance	49.51
SRR5352531	unclassified	pubAMD	mediam_leastDistance	22.834
SRR5352532	aminoglycoside	pubAMD	mediam_leastDistance	48.9075
SRR5352532	bacitracin	pubAMD	mediam_leastDistance	58.2765
SRR5352532	beta-lactam	pubAMD	mediam_leastDistance	40.482
SRR5352532	glycopeptide	pubAMD	mediam_leastDistance	0.731
SRR5352532	MLS	pubAMD	mediam_leastDistance	47.756
SRR5352532	multidrug	pubAMD	mediam_leastDistance	39.972
SRR5352532	other	pubAMD	mediam_leastDistance	20.753
SRR5352532	phenicol	pubAMD	mediam_leastDistance	11.24
SRR5352532	sulfonamide	pubAMD	mediam_leastDistance	2.149
SRR5352532	tetracycline	pubAMD	mediam_leastDistance	14.622
SRR5352532	unclassified	pubAMD	mediam_leastDistance	309.985
SRR5352534	aminoglycoside	pubAMD	mediam_leastDistance	167.536
SRR5352534	bacitracin	pubAMD	mediam_leastDistance	11.845
SRR5352534	glycopeptide	pubAMD	mediam_leastDistance	17.105
